model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
Random Forest,volatility,0.2,f1_score,30,0.36774193548387096,0.40333350889348935,0.020985807534049928,0.39582383411323346,0.4108431836737452,-0.035591573409618445,0.020985807534049928,-0.043101248189874306,-0.028081898629362584
Random Forest,volatility,0.2,roc_auc,30,0.7735124067111256,0.7698893341654333,0.007934841398793512,0.7670498876375278,0.7727287806933387,0.0036230725456925035,0.00793484139879351,0.0007836260177870699,0.006462519073597937
Random Forest,volatility,0.2,average_precision,30,0.3864464632234789,0.3883503529186438,0.01125632049438335,0.38432233036111324,0.3923783754761743,-0.0019038896951649397,0.011256320494383349,-0.005931912252695496,0.0021241328623656168
Logistic Regression,volatility,0.5,accuracy,30,0.848644578313253,0.7858433734939758,0.008791790270240222,0.7826972717507573,0.7889894752371943,0.06280120481927712,0.008791790270240222,0.059655103076058646,0.06594730656249559
Logistic Regression,volatility,0.5,balanced_accuracy,30,0.6827353045846292,0.6526282491004209,0.017581918313223626,0.6463366404343687,0.6589198577664732,0.030107055484208133,0.01758191831322363,0.023815446818155832,0.03639866415026043
Logistic Regression,volatility,0.5,precision,30,0.4095744680851064,0.2873471169357271,0.01762651717183138,0.28103954877308784,0.2936546850983664,0.12222735114937935,0.017626517171831384,0.11591978298674006,0.12853491931201863
Logistic Regression,volatility,0.5,recall,30,0.46107784431137727,0.47465069860279446,0.034913518753863074,0.4621570563709924,0.4871443408345965,-0.013572854291417141,0.034913518753863074,-0.026066496523219178,-0.0010792120596151058
Logistic Regression,volatility,0.5,f1_score,30,0.43380281690140843,0.3578047051383643,0.02227468223330089,0.3498338124703445,0.36577559780638413,0.0759981117630442,0.022274682233300886,0.06802721909502442,0.08396900443106399
Logistic Regression,volatility,0.5,roc_auc,30,0.802286899070077,0.7292232073321059,0.01713018126423342,0.7230932506929582,0.7353531639712536,0.0730636917379712,0.01713018126423342,0.0669337350988235,0.0791936483771189
Logistic Regression,volatility,0.5,average_precision,30,0.3884203679084427,0.3182025561055176,0.01804764444453639,0.3117442894837421,0.32466082272729313,0.07021781180292505,0.018047644444536385,0.06375954518114954,0.07667607842470056
Random Forest,volatility,0.5,accuracy,30,0.8524096385542169,0.8438504016064257,0.006032151258695182,0.8416918240008409,0.8460089792120105,0.00855923694779122,0.006032151258695181,0.006400659342206473,0.010717814553375967
Random Forest,volatility,0.5,balanced_accuracy,30,0.6336216455976935,0.6499167900203039,0.012634855432764913,0.6453954650704937,0.6544381149701141,-0.016295144422610416,0.012634855432764913,-0.02081646937242055,-0.011773819472800283
Random Forest,volatility,0.5,precision,30,0.3986013986013986,0.3822752012323104,0.02021253716895854,0.3750422376984349,0.3895081647661859,0.016326197369088132,0.02021253716895854,0.009093233835212667,0.023559160902963595
Random Forest,volatility,0.5,recall,30,0.3413173652694611,0.3908183632734531,0.026914351780496316,0.3811871861807924,0.4004495403661138,-0.04950099800399199,0.026914351780496316,-0.059132175096652674,-0.03986982091133131
Random Forest,volatility,0.5,f1_score,30,0.36774193548387096,0.38612663437916944,0.020207036003816337,0.3788956394119581,0.3933576293463808,-0.018384698895298472,0.020207036003816337,-0.025615693862509854,-0.01115370392808709
Random Forest,volatility,0.5,roc_auc,30,0.7735124067111256,0.7386893740512086,0.013542775923204879,0.7338431539264821,0.7435355941759351,0.034823032659917146,0.013542775923204877,0.029976812535190734,0.03966925278464356
Random Forest,volatility,0.5,average_precision,30,0.3864464632234789,0.35738472715772057,0.016800197533822177,0.3513728536799734,0.36339660063546775,0.029061736065758386,0.01680019753382218,0.023049862588011234,0.03507360954350554
Logistic Regression,volatility,1.0,accuracy,30,0.848644578313253,0.6905622489959841,0.013096309706456003,0.6858757947550682,0.6952487032368999,0.1580823293172691,0.013096309706456002,0.15339587507635322,0.16276878355818497
