model,feature_group,noise_intensity,seed,dataset_signature,clean_accuracy,noisy_accuracy,accuracy_degradation,clean_balanced_accuracy,noisy_balanced_accuracy,balanced_accuracy_degradation,clean_precision,noisy_precision,precision_degradation,clean_recall,noisy_recall,recall_degradation,clean_f1_score,noisy_f1_score,f1_score_degradation,clean_roc_auc,noisy_roc_auc,roc_auc_degradation,clean_average_precision,noisy_average_precision,average_precision_degradation
Random Forest,returns,0.05,17,17865622548407808909,0.7725903614457831,0.7718373493975904,0.0007530120481926694,0.6457828221846575,0.6464573774450616,-0.0006745552604040528,0.5020080321285141,0.5,0.002008032128514081,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.4540540540540541,-0.0011555033294163852,0.7141495612975931,0.713814698543025,0.000334862754568066,0.5009754151362888,0.5011887246683504,-0.00021330953206155634
Logistic Regression,returns,0.05,18,2608378839905493698,0.7341867469879518,0.7326807228915663,0.001506024096385561,0.6604250181115673,0.6594494083554697,0.0009756097560975618,0.4320652173913043,0.4297297297297297,0.002335487661574598,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.4725111441307578,0.0014083789690931825,0.72522579087177,0.7252225710375916,3.2198341783917783e-06,0.4965236950886517,0.4966358198761127,-0.00011212478746103205
Random Forest,returns,0.05,18,2608378839905493698,0.7725903614457831,0.7688253012048193,0.003765060240963791,0.6457828221846575,0.6433437977944136,0.0024390243902439046,0.5020080321285141,0.4921259842519685,0.009882047876545563,0.41254125412541254,0.41254125412541254,0.0,0.4528985507246377,0.4488330341113106,0.004065516613327103,0.7141495612975931,0.7147838686307655,-0.0006343073331723792,0.5009754151362888,0.5007642762658533,0.00021113887043555657
Logistic Regression,returns,0.05,19,11897451499945449712,0.7341867469879518,0.7356927710843374,-0.001506024096385561,0.6604250181115673,0.6625629880061177,-0.0021379698945503955,0.4320652173913043,0.43478260869565216,-0.002717391304347838,0.5247524752475248,0.528052805280528,-0.0033003300330032292,0.47391952309985097,0.47690014903129657,-0.002980625931445602,0.72522579087177,0.7249649843033084,0.00026080656846161343,0.4965236950886517,0.4961933165238659,0.00033037856478579375
Random Forest,returns,0.05,19,11897451499945449712,0.7725903614457831,0.7740963855421686,-0.001506024096385561,0.6457828221846575,0.6479207920792079,-0.0021379698945503955,0.5020080321285141,0.5060240963855421,-0.004016064257028051,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.45652173913043476,-0.003623188405797062,0.7141495612975931,0.7144393463736617,-0.0002897850760685827,0.5009754151362888,0.5006824241623431,0.00029299097394575035
Logistic Regression,returns,0.05,20,6624156739359555475,0.7341867469879518,0.7349397590361446,-0.0007530120481927804,0.6604250181115673,0.6620751831280689,-0.0016501650165016146,0.4320652173913043,0.43360433604336046,-0.0015391186520561373,0.5247524752475248,0.528052805280528,-0.0033003300330032292,0.47391952309985097,0.47619047619047616,-0.002270953090625194,0.72522579087177,0.7249649843033084,0.00026080656846161343,0.4965236950886517,0.4964017787618823,0.00012191632676938902
Random Forest,returns,0.05,20,6624156739359555475,0.7725903614457831,0.7710843373493976,0.0015060240963854499,0.6457828221846575,0.6459695725670128,-0.00018675038235527186,0.5020080321285141,0.4980237154150198,0.003984316713494307,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.45323741007194246,-0.0003388593473047652,0.7141495612975931,0.7156886420349351,-0.0015390807373419912,0.5009754151362888,0.5018947853427735,-0.0009193702064846931
Logistic Regression,returns,0.05,21,18247755638341941256,0.7341867469879518,0.733433734939759,0.0007530120481927804,0.6604250181115673,0.6599372132335185,0.0004878048780487809,0.4320652173913043,0.43089430894308944,0.0011709084482148802,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.4732142857142857,0.0007052373855652716,0.72522579087177,0.7252644288819124,-3.86380101424777e-05,0.4965236950886517,0.4966754072591844,-0.00015171217053272512
Random Forest,returns,0.05,21,18247755638341941256,0.7725903614457831,0.7710843373493976,0.0015060240963854499,0.6457828221846575,0.6471319327054657,-0.0013491105208081056,0.5020080321285141,0.4980392156862745,0.003968816442239564,0.41254125412541254,0.41914191419141916,-0.006600660066006625,0.4528985507246377,0.4551971326164875,-0.0022985818918497825,0.7141495612975931,0.7146067777509458,-0.00045721645335272676,0.5009754151362888,0.5021774735725592,-0.0012020584362703035
Logistic Regression,returns,0.05,22,7637097396931083358,0.7341867469879518,0.7356927710843374,-0.001506024096385561,0.6604250181115673,0.6614006278676648,-0.0009756097560975618,0.4320652173913043,0.4344262295081967,-0.0023610121168923803,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47533632286995514,-0.0014167997701041712,0.72522579087177,0.7251259760122354,9.981485953458602e-05,0.4965236950886517,0.49629536669994273,0.00022832838870895378
