model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
Random Forest,volatility,0.2,roc_auc,30,0.7699256479744285,0.7692189154169069,0.005395486607348922,0.7672881653308464,0.7711496655029674,0.000706732557521735,0.005395486607348923,-0.0012240175285387874,0.0026374826435822574
Random Forest,volatility,0.2,average_precision,30,0.4641844234644762,0.4606911969995073,0.0070790276851494,0.4581579994759121,0.46322439452310243,0.003493226464968835,0.007079027685149401,0.0009600289413736968,0.006026423988563973
Logistic Regression,volatility,0.5,accuracy,30,0.8072289156626506,0.7829819277108434,0.007172108362016036,0.7804154216948083,0.7855484337268785,0.02424698795180728,0.007172108362016036,0.021680481935772173,0.026813493967842387
Logistic Regression,volatility,0.5,balanced_accuracy,30,0.7105380405236933,0.701185108884774,0.00877051372421794,0.6980466208557676,0.7043235969137804,0.009352931638919175,0.008770513724217941,0.006214443609912806,0.012491419667925543
Logistic Regression,volatility,0.5,precision,30,0.43859649122807015,0.3961709086853561,0.012690842041680193,0.3916295491848468,0.40071226818586536,0.04242558254271401,0.01269084204168019,0.03788422304220475,0.04696694204322327
Logistic Regression,volatility,0.5,recall,30,0.5656108597285068,0.5785822021116139,0.015297788695320396,0.5731079587320093,0.5840564454912186,-0.012971342383107105,0.015297788695320396,-0.018445585762711783,-0.0074970990035024285
Logistic Regression,volatility,0.5,f1_score,30,0.49407114624505927,0.470220688229283,0.01243520838322302,0.4657708060586208,0.47467057039994515,0.023850458015776364,0.01243520838322302,0.019400575845114218,0.02830034018643851
Logistic Regression,volatility,0.5,roc_auc,30,0.7868561641875846,0.766402203991874,0.0059233897438192825,0.7642825461945454,0.7685218617892026,0.020453960195710646,0.0059233897438192825,0.01833430239838206,0.02257361799303923
Logistic Regression,volatility,0.5,average_precision,30,0.5115454699383656,0.48259084298429233,0.010766558471500959,0.4787380795158199,0.48644360645276474,0.028954626954073345,0.010766558471500959,0.025101863485600926,0.03280739042254577
Random Forest,volatility,0.5,accuracy,30,0.8463855421686747,0.8322540160642571,0.005550009825690387,0.8302679705546652,0.834240061573849,0.014131526104417657,0.005550009825690386,0.012145480594825777,0.01611757161400954
Random Forest,volatility,0.5,balanced_accuracy,30,0.6851340911599162,0.671165052776722,0.008206672158852134,0.6682283328605995,0.6741017726928445,0.01396903838319435,0.008206672158852133,0.011032318467071768,0.016905758299316932
Random Forest,volatility,0.5,precision,30,0.547486033519553,0.4957640349409798,0.019499851555198507,0.488786102678654,0.5027419672033057,0.05172199857857326,0.019499851555198507,0.04474406631624744,0.05869993084089908
Random Forest,volatility,0.5,recall,30,0.4434389140271493,0.4297134238310709,0.014721577055738764,0.42444537513855823,0.4349814725235836,0.013725490196078409,0.014721577055738764,0.008457441503565716,0.0189935388885911
Random Forest,volatility,0.5,f1_score,30,0.49,0.46024693992333143,0.014781591118388691,0.4549574154743099,0.46553646437235296,0.029753060076668583,0.014781591118388691,0.02446353562764704,0.035042584525690125
Random Forest,volatility,0.5,roc_auc,30,0.7699256479744285,0.7540145597534406,0.006507143605580816,0.7516860083194752,0.7563431111874059,0.015911088220987857,0.006507143605580816,0.013582536787022476,0.018239639654953236
Random Forest,volatility,0.5,average_precision,30,0.4641844234644762,0.44211891483212545,0.01105751655958219,0.43816203334900766,0.44607579631524324,0.022065508632350763,0.011057516559582188,0.018108627149232975,0.02602239011546855
