ticker,sector,model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
XLE,Energy,Logistic Regression,all_predictors,0.2,roc_auc,30,0.7425669520859902,0.7322545090180361,0.0042073203464381,0.7307489387679116,0.7337600792681607,0.0103124430679541,0.0042073203464381,0.0088068728178296,0.0118180133180786
XLE,Energy,Logistic Regression,all_predictors,0.5,accuracy,30,0.6927710843373494,0.6644578313253012,0.0080826572447561,0.6615654895762447,0.6673501730743577,0.0283132530120481,0.0080826572447561,0.0254209112629916,0.0312055947611046
XLE,Energy,Logistic Regression,all_predictors,0.5,average_precision,30,0.466840404729364,0.4303348715611685,0.0091371521315773,0.4270651836630719,0.4336045594592651,0.0365055331681954,0.0091371521315773,0.0332358452700988,0.039775221066292
XLE,Energy,Logistic Regression,all_predictors,0.5,balanced_accuracy,30,0.6536102508046395,0.6381530738244164,0.0095063442590664,0.6347512722202175,0.6415548754286153,0.015457176980223,0.0095063442590664,0.012055375376024,0.0188589785844219
XLE,Energy,Logistic Regression,all_predictors,0.5,f1_score,30,0.482233502538071,0.4645626137643073,0.0115202629946908,0.460440140596059,0.4686850869325557,0.0176708887737637,0.0115202629946908,0.0135484156055153,0.021793361942012
XLE,Energy,Logistic Regression,all_predictors,0.5,precision,30,0.4148471615720524,0.3849787007201208,0.0097044771126603,0.381505998184835,0.3884514032554066,0.0298684608519316,0.0097044771126603,0.0263957583166458,0.0333411633872174
XLE,Energy,Logistic Regression,all_predictors,0.5,recall,30,0.5757575757575758,0.585858585858586,0.0184640809274643,0.5792512993552382,0.5924658723619337,-0.01010101010101,0.0184640809274643,-0.0167082966043578,-0.0034937235976622
XLE,Energy,Logistic Regression,all_predictors,0.5,roc_auc,30,0.7425669520859902,0.695580352624441,0.0092339826114566,0.6922760143841296,0.6988846908647524,0.0469865994615494,0.0092339826114566,0.0436822612212379,0.0502909377018608
XLE,Energy,Logistic Regression,all_predictors,1.0,accuracy,30,0.6927710843373494,0.6076556224899597,0.0128103405494037,0.6030715009976484,0.6122397439822711,0.0851154618473895,0.0128103405494037,0.0805313403550782,0.0896995833397008
XLE,Energy,Logistic Regression,all_predictors,1.0,average_precision,30,0.466840404729364,0.3797360992928905,0.0123374945069551,0.3753211835837809,0.3841510150020001,0.0871043054364735,0.0123374945069551,0.0826893897273639,0.091519221145583
XLE,Energy,Logistic Regression,all_predictors,1.0,balanced_accuracy,30,0.6536102508046395,0.6007664824598692,0.0139488551168753,0.5957749487619317,0.6057580161578067,0.0528437683447702,0.0139488551168753,0.0478522346468327,0.0578353020427078
XLE,Energy,Logistic Regression,all_predictors,1.0,f1_score,30,0.482233502538071,0.4265134481864274,0.0150980902837342,0.4211106659656422,0.4319162304072126,0.0557200543516436,0.0150980902837342,0.0503172721308584,0.0611228365724288
XLE,Energy,Logistic Regression,all_predictors,1.0,precision,30,0.4148471615720524,0.3350024473856021,0.0126126394227991,0.3304890723328587,0.3395158224383455,0.0798447141864503,0.0126126394227991,0.0753313391337069,0.0843580892391937
XLE,Energy,Logistic Regression,all_predictors,1.0,recall,30,0.5757575757575758,0.5870707070707071,0.0222671405689434,0.579102513152618,0.5950389009887962,-0.0113131313131312,0.0222671405689433,-0.0192813252312204,-0.0033449373950421
