model,feature_group,noise_intensity,seed,dataset_signature,clean_accuracy,noisy_accuracy,accuracy_degradation,clean_balanced_accuracy,noisy_balanced_accuracy,balanced_accuracy_degradation,clean_precision,noisy_precision,precision_degradation,clean_recall,noisy_recall,recall_degradation,clean_f1_score,noisy_f1_score,f1_score_degradation,clean_roc_auc,noisy_roc_auc,roc_auc_degradation,clean_average_precision,noisy_average_precision,average_precision_degradation
Random Forest,returns,0.05,7,403559179241004890,0.6935240963855421,0.6920180722891566,0.001506024096385561,0.5851972013767421,0.5841533600406252,0.0010438413361169019,0.4359861591695502,0.4329896907216495,0.002996468447900691,0.34054054054054056,0.34054054054054056,0.0,0.38239757207890746,0.3812405446293495,0.001157027449557979,0.5833380353213339,0.5835326976245557,-0.00019466230322184863,0.4320047066000814,0.4324656989918369,-0.0004609923917555103
Logistic Regression,returns,0.05,8,10364184164053576098,0.6295180722891566,0.6325301204819277,-0.003012048192771122,0.5657168650905603,0.5694634091293799,-0.003746544038819577,0.35944700460829493,0.3640552995391705,-0.004608294930875556,0.42162162162162165,0.42702702702702705,-0.005405405405405406,0.3880597014925373,0.39303482587064675,-0.00497512437810943,0.6075156576200418,0.6074761609208374,3.9496699204333297e-05,0.4248495663195855,0.4247373851940364,0.00011218112554906012
Random Forest,returns,0.05,8,10364184164053576098,0.6935240963855421,0.6957831325301205,-0.0022590361445783413,0.5851972013767421,0.5875923940642104,-0.0023951926874682394,0.4359861591695502,0.4409722222222222,-0.0049860630526720184,0.34054054054054056,0.34324324324324323,-0.002702702702702675,0.38239757207890746,0.3860182370820669,-0.00362066500315944,0.5833380353213339,0.5830135981492974,0.0003244371720364514,0.4320047066000814,0.4326775699356251,-0.0006728633355437275
Logistic Regression,returns,0.05,9,7846721353621334999,0.6295180722891566,0.6302710843373494,-0.0007530120481927804,0.5657168650905603,0.5670682164419116,-0.0013513513513513375,0.35944700460829493,0.36091954022988504,-0.0014725356215901098,0.42162162162162165,0.4243243243243243,-0.002702702702702675,0.3880597014925373,0.39006211180124223,-0.002002410308704905,0.6075156576200418,0.607428200643232,8.745697680978548e-05,0.4248495663195855,0.42448001088377846,0.000369555435807023
Random Forest,returns,0.05,9,7846721353621334999,0.6935240963855421,0.6980421686746988,-0.004518072289156683,0.5851972013767421,0.5891581560683857,-0.003960954691643592,0.4359861591695502,0.4456140350877193,-0.009627875918169104,0.34054054054054056,0.34324324324324323,-0.002702702702702675,0.38239757207890746,0.38778625954198476,-0.005388687463077302,0.5833380353213339,0.5824606443604355,0.0008773909608983388,0.4320047066000814,0.43190123009961034,0.00010347650047104473
Logistic Regression,returns,0.05,10,5045868631643555118,0.6295180722891566,0.6310240963855421,-0.001506024096385561,0.5657168650905603,0.5675901371099701,-0.0018732720194097885,0.35944700460829493,0.3617511520737327,-0.002304147465437778,0.42162162162162165,0.4243243243243243,-0.002702702702702675,0.3880597014925373,0.39054726368159204,-0.002487562189054715,0.6075156576200418,0.607481803306438,3.3854313603809416e-05,0.4248495663195855,0.4247922584541691,5.730786541635613e-05
Random Forest,returns,0.05,10,5045868631643555118,0.6935240963855421,0.6980421686746988,-0.004518072289156683,0.5851972013767421,0.5899875867516786,-0.004790385374936479,0.4359861591695502,0.445993031358885,-0.010006872189334826,0.34054054054054056,0.34594594594594597,-0.005405405405405406,0.38239757207890746,0.3896499238964992,-0.007252351817591762,0.5833380353213339,0.5818681938723693,0.0014698414489645595,0.4320047066000814,0.4308629689850056,0.0011417376150757996
Logistic Regression,returns,0.05,11,7782143659402295553,0.6295180722891566,0.6317771084337349,-0.0022590361445783413,0.5657168650905603,0.5681120577780285,-0.0023951926874682394,0.35944700460829493,0.3625866050808314,-0.0031396004725364746,0.42162162162162165,0.4243243243243243,-0.002702702702702675,0.3880597014925373,0.39103362391033625,-0.0029739224177989243,0.6075156576200418,0.6077611013936692,-0.00024544377362745173,0.4248495663195855,0.42481188758061994,3.767873896554086e-05
Random Forest,returns,0.05,11,7782143659402295553,0.6935240963855421,0.6980421686746988,-0.004518072289156683,0.5851972013767421,0.5891581560683857,-0.003960954691643592,0.4359861591695502,0.4456140350877193,-0.009627875918169104,0.34054054054054056,0.34324324324324323,-0.002702702702702675,0.38239757207890746,0.38778625954198476,-0.005388687463077302,0.5833380353213339,0.5822631608644135,0.0010748744569203383,0.4320047066000814,0.43224097228374503,-0.00023626568366363898
Logistic Regression,returns,0.05,12,11914754218506457398,0.6295180722891566,0.6302710843373494,-0.0007530120481927804,0.5657168650905603,0.5670682164419116,-0.0013513513513513375,0.35944700460829493,0.36091954022988504,-0.0014725356215901098,0.42162162162162165,0.4243243243243243,-0.002702702702702675,0.3880597014925373,0.39006211180124223,-0.002002410308704905,0.6075156576200418,0.607704677537663,-0.00018901991762121373,0.4248495663195855,0.42495249670658863,-0.00010293038700315282
Random Forest,returns,0.05,12,11914754218506457398,0.6935240963855421,0.6965361445783133,-0.003012048192771122,0.5851972013767421,0.5872848840489759,-0.0020876826722338038,0.4359861591695502,0.4421052631578947,-0.006119103988344532,0.34054054054054056,0.34054054054054056,0.0,0.38239757207890746,0.3847328244274809,-0.0023352523485734578,0.5833380353213339,0.582900750437285,0.0004372848840489274,0.4320047066000814,0.432199476320561,-0.00019476972047960395
Logistic Regression,returns,0.05,13,15478337664984760169,0.6295180722891566,0.6325301204819277,-0.003012048192771122,0.5657168650905603,0.5694634091293799,-0.003746544038819577,0.35944700460829493,0.3640552995391705,-0.004608294930875556,0.42162162162162165,0.42702702702702705,-0.005405405405405406,0.3880597014925373,0.39303482587064675,-0.00497512437810943,0.6075156576200418,0.6072843198104159,0.00023133780962592,0.4248495663195855,0.424504654874235,0.000344911445350482
Random Forest,returns,0.05,13,15478337664984760169,0.6935240963855421,0.6927710843373494,0.0007530120481927804,0.5851972013767421,0.5855047113919766,-0.00030751001523443566,0.4359861591695502,0.4349315068493151,0.0010546523202351055,0.34054054054054056,0.34324324324324323,-0.002702702702702675,0.38239757207890746,0.38368580060422963,-0.001288228525322177,0.5833380353213339,0.5816848163403486,0.0016532189809852493,0.4320047066000814,0.4325666858682875,-0.0005619792682061142
Logistic Regression,returns,0.05,14,3579558439085922956,0.6295180722891566,0.6310240963855421,-0.001506024096385561,0.5657168650905603,0.5692489984765559,-0.0035321333859955617,0.35944700460829493,0.363013698630137,-0.003566694021842065,0.42162162162162165,0.4297297297297297,-0.00810810810810808,0.3880597014925373,0.3935643564356436,-0.0055046549431062575,0.6075156576200418,0.6077526378152682,-0.00023698019522644387,0.4248495663195855,0.42503916141171005,-0.0001895950921245726
