ticker,sector,feature_group,noise_intensity,seed_count,mean_total_clipped_values,std_total_clipped_values,clipped_values_ci95_lower,clipped_values_ci95_upper,mean_clipped_proportion,std_clipped_proportion,clipped_proportion_ci95_lower,clipped_proportion_ci95_upper
XLK,Technology,all_predictors,0.5,30,156.83333333333334,15.67577382643266,151.22382971169034,162.44283695497634,0.01073612632347572,0.0010730951414589717,0.010352124158795887,0.011120128488155554
XLK,Technology,all_predictors,1.0,30,734.9666666666667,22.188041720762534,727.0267779078795,742.9065554254539,0.05031261409273458,0.001518896612867095,0.04976908392030939,0.050856144265159775
XLK,Technology,momentum,0.05,30,1.6,0.8944271909999159,1.2799333402763315,1.9200666597236686,0.0004016064257028112,0.00022450481701805119,0.0003212684087038984,0.000481944442701724
XLK,Technology,momentum,0.1,30,1.6,0.8944271909999159,1.2799333402763315,1.9200666597236686,0.0004016064257028112,0.00022450481701805119,0.0003212684087038984,0.000481944442701724
XLK,Technology,momentum,0.2,30,1.9,0.9948141396330238,1.544010332062627,2.2559896679373725,0.0004769076305220883,0.0002497023442853975,0.0003875527941924265,0.0005662624668517501
XLK,Technology,momentum,0.5,30,7.666666666666667,2.8202877492386746,6.657439656976517,8.675893676356818,0.0019243641231593033,0.0007079035515157314,0.0016710440906065548,0.002177684155712052
XLK,Technology,momentum,1.0,30,48.0,7.492525010601083,45.31883435882781,50.68116564117219,0.012048192771084338,0.001880653868122762,0.011375209427416618,0.012721176114752058
XLK,Technology,returns,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,Technology,returns,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,Technology,returns,0.2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,Technology,returns,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,Technology,returns,1.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,Technology,volatility,0.05,30,0.06666666666666667,0.2537081317024625,-0.0241216222805411,0.15745495561387443,1.6733601070950466e-05,6.36817599654775e-05,-6.054624066400871e-06,3.95218262083018e-05
XLK,Technology,volatility,0.1,30,0.5,0.6297235299224025,0.27465632887755087,0.7253436711224491,0.0001255020080321285,0.0001580631350206834,6.893984158573061e-05,0.0001820641744785264
XLK,Technology,volatility,0.2,30,5.1,1.9887615276329897,4.388330827213759,5.811669172786241,0.0012801204819277109,0.0004991871304299674,0.0011014886614492366,0.0014587523024061852
XLK,Technology,volatility,0.5,30,97.6,10.467025398347669,93.85442306517238,101.3455769348276,0.024497991967871485,0.0026272654112318447,0.023557837114752102,0.025438146820990867
XLK,Technology,volatility,1.0,30,431.96666666666664,12.234725405464825,427.58852640822295,436.34480692511033,0.10842536813922354,0.0030709652122150664,0.10732643735146158,0.10952429892698551
XLK,Technology,volume_and_range,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,Technology,volume_and_range,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,Technology,volume_and_range,0.2,30,1.5333333333333334,1.279367659898984,1.0755174959094096,1.9911491707572573,0.0005773092369477912,0.0004816896309860633,0.0004049388162309524,0.00074967965766463
XLK,Technology,volume_and_range,0.5,30,52.5,8.693041212213444,49.389235153369114,55.610764846630886,0.019766566265060244,0.0032729823841165075,0.018595344560756448,0.02093778796936404
XLK,Technology,volume_and_range,1.0,30,250.36666666666667,15.510804539780146,244.81619654609247,255.91713678724088,0.09426455823293174,0.005839911347808788,0.09217477279596857,0.09635434366989491
XLP,Consumer Staples,all_predictors,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,all_predictors,0.1,30,0.26666666666666666,0.4497764451088036,0.10571623285055709,0.42761710048277624,1.8254837531945966e-05,3.078973474184033e-05,7.236872456911083e-06,2.927280260698085e-05
XLP,Consumer Staples,all_predictors,0.2,30,2.0,1.5312829869775528,1.4520374205242232,2.5479625794757768,0.0001369112814895947,0.0001048249580351556,9.940015200740845e-05,0.00017442241097178097
XLP,Consumer Staples,all_predictors,0.5,30,118.86666666666666,11.578021191578623,114.72352499310503,123.00980834022829,0.008137093829864914,0.000792580859226357,0.007853472411904781,0.008420715247825047
XLP,Consumer Staples,all_predictors,1.0,30,726.7,19.7591532695871,719.6292778108696,733.7707221891305,0.049746714129244245,0.001352625497644243,0.04926268331125886,0.05023074494722963
XLP,Consumer Staples,momentum,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,momentum,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,momentum,0.2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,momentum,0.5,30,1.7333333333333334,1.112106833535071,1.33537101393257,2.1312956527340967,0.00043507362784471216,0.00027914328150980704,0.0003351834874328739,0.0005349637682565503
XLP,Consumer Staples,momentum,1.0,30,26.333333333333332,3.506971709996053,25.078379624123095,27.58828704254357,0.006609772423025434,0.0008802639834327444,0.006294774002038928,0.0069247708440119396
XLP,Consumer Staples,returns,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,returns,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,returns,0.2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,returns,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,returns,1.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,volatility,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,volatility,0.1,30,0.1,0.30512857662936466,-0.009188858848106482,0.2091888588481065,2.51004016064257e-05,7.658849814994093e-05,-2.306440473922315e-06,5.250724368677371e-05
XLP,Consumer Staples,volatility,0.2,30,1.5333333333333334,1.0416609195243756,1.1605797605085517,1.9060869061581152,0.0003848728246318607,0.00026146107417780517,0.00029131018085054,0.00047843546841318143
XLP,Consumer Staples,volatility,0.5,30,66.43333333333334,9.000702399155353,63.212473344893276,69.65419332177339,0.01667503346720214,0.002259212449587187,0.01586658467492301,0.01748348225948127
XLP,Consumer Staples,volatility,1.0,30,399.8,21.05395367899439,392.2659394349593,407.3340605650407,0.10035140562248994,0.005284626927458431,0.09846032616339338,0.1022424850815865
XLP,Consumer Staples,volume_and_range,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,volume_and_range,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLP,Consumer Staples,volume_and_range,0.2,30,0.4,0.6746646676632055,0.1585743492758356,0.6414256507241645,0.00015060240963855423,0.0002540153116201828,5.970419776951643e-05,0.00024150062150759204
XLP,Consumer Staples,volume_and_range,0.5,30,51.43333333333333,8.970001089198925,48.22345966756522,54.64320699910144,0.019364959839357432,0.003377259446234534,0.018156423067607393,0.02057349661110747
XLP,Consumer Staples,volume_and_range,1.0,30,305.3,16.780838826594394,299.2950539466663,311.3049460533337,0.1149472891566265,0.006318086907603312,0.11268639079317254,0.11720818752008046
XLU,Utilities,all_predictors,0.05,30,0.5333333333333333,0.5074162634049248,0.3517567554389178,0.7149099112277488,3.6509675063891924e-05,3.473550543571501e-05,2.40797340798821e-05,4.893961604790175e-05
XLU,Utilities,all_predictors,0.1,30,0.9,0.8030115728972383,0.6126459990898326,1.1873540009101675,6.161007667031762e-05,5.497067174816801e-05,4.193907441743103e-05,8.128107892320422e-05
XLU,Utilities,all_predictors,0.2,30,5.066666666666666,1.7991057804352144,4.422864931402228,5.710468401931105,0.00034684191310697336,0.00012315893896736136,0.00030277005280683383,0.0003909137734071129
XLU,Utilities,all_predictors,0.5,30,125.76666666666667,7.370413048516829,123.12919822992865,128.40413510340468,0.008609437751004015,0.0005045463477900348,0.008428888159222936,0.008789987342785095
XLU,Utilities,all_predictors,1.0,30,731.1333333333333,22.158882913044668,723.2038789198809,739.0627877467857,0.05005020080321286,0.0015169005280014152,0.04950738492058332,0.0505930166858424
XLU,Utilities,momentum,0.05,30,0.5,0.5085476277156078,0.31801856858648914,0.6819814314135109,0.0001255020080321285,0.00012764749691656822,7.982393789821514e-05,0.00017118007816604186
XLU,Utilities,momentum,0.1,30,0.5333333333333333,0.571346463723366,0.32887962706303153,0.7377870396036351,0.00013386880856760373,0.00014341025695867616,8.255010719453602e-05,0.00018518750994067144
XLU,Utilities,momentum,0.2,30,1.0,0.8709883407113854,0.6883208251326742,1.3116791748673258,0.000251004016064257,0.00021862157146370113,0.0001727712914489644,0.0003292367406795496
XLU,Utilities,momentum,0.5,30,6.6,2.0103182112155347,5.88061686706316,7.3193831329368395,0.0016566265060240966,0.0005045979445822125,0.0014760584505680626,0.0018371945614801305
XLU,Utilities,momentum,1.0,30,37.7,6.644416894059927,35.32232595062791,40.07767404937209,0.009462851405622492,0.0016677753248142385,0.008866045670338333,0.01005965714090665
XLU,Utilities,returns,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLU,Utilities,returns,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLU,Utilities,returns,0.2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLU,Utilities,returns,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLU,Utilities,returns,1.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLU,Utilities,volatility,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLU,Utilities,volatility,0.1,30,0.13333333333333333,0.34574590364176044,0.009609750681461499,0.2570569159852052,3.346720214190093e-05,8.678361035184749e-05,2.4120860144230655e-06,6.45223182693788e-05
XLU,Utilities,volatility,0.2,30,3.6666666666666665,1.3217891045025334,3.1936705102502803,4.139662823083053,0.0009203480589022757,0.0003317743736201138,0.0008016241240588054,0.0010390719937457462
XLU,Utilities,volatility,0.5,30,79.6,8.99271736002202,76.38199742111645,82.81800257888354,0.019979919678714864,0.00225720817269629,0.01917218810770996,0.02078765124971977
XLU,Utilities,volatility,1.0,30,422.7,19.497391514304393,415.7229480520024,429.6770519479976,0.10609939759036145,0.004893923572867567,0.1043481295311251,0.1078506656495978
XLU,Utilities,volume_and_range,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLU,Utilities,volume_and_range,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLU,Utilities,volume_and_range,0.2,30,0.2,0.4842341981115023,0.026719017631551073,0.373280982368449,7.530120481927712e-05,0.00018231709266246322,1.0059871096216515e-05,0.00014054253854233772
XLU,Utilities,volume_and_range,0.5,30,41.03333333333333,6.955441101723184,38.544360700642585,43.52230596602408,0.015449297188755021,0.0026187654750463797,0.014512183998735913,0.016386410378774127
