ticker,sector,metric,feature_group,noise_intensity,noise_regime,seed_count,mean_paired_difference,std_paired_difference,paired_difference_ci95_lower,paired_difference_ci95_upper,proportion_seeds_favouring_logistic_regression,proportion_seeds_favouring_random_forest,proportion_ties,robustness_classification
XLV,Health Care,accuracy,returns,1.0,stress,30,-0.002484939759036047,0.004497034178930021,-0.004094182772661555,-0.0008756967454105387,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
XLV,Health Care,accuracy,volatility,0.05,moderate,30,-0.002585341365461747,0.003687311774440351,-0.003904828937933129,-0.0012658537929903647,0.7,0.2,0.1,Logistic Regression more robust
XLV,Health Care,accuracy,volatility,0.1,moderate,30,-0.0026355421686746023,0.004272283729113334,-0.004164359266733076,-0.0011067250706161289,0.7333333333333333,0.23333333333333334,0.03333333333333333,Logistic Regression more robust
XLV,Health Care,accuracy,volatility,0.2,moderate,30,-0.00117971887550192,0.005036563266750412,-0.0029820298936559784,0.0006225921426521383,0.5666666666666667,0.43333333333333335,0.0,No clear difference
XLV,Health Care,accuracy,volatility,0.5,stress,30,0.010115461847389628,0.007197372164907907,0.007539915295596123,0.012691008399183133,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLV,Health Care,accuracy,volatility,1.0,stress,30,0.03775100401606432,0.008792086794305478,0.03460479616307185,0.040897211869056795,0.0,1.0,0.0,Random Forest more robust
XLV,Health Care,accuracy,volume_and_range,0.05,moderate,30,-0.0012299196787148132,0.0023186913959068415,-0.0020596527385832748,-0.0004001866188463516,0.6333333333333333,0.26666666666666666,0.1,Logistic Regression more robust
XLV,Health Care,accuracy,volume_and_range,0.1,moderate,30,-0.0010291164658633933,0.003072992532260848,-0.002128772720786663,7.053978905987635e-05,0.5333333333333333,0.36666666666666664,0.1,No clear difference
XLV,Health Care,accuracy,volume_and_range,0.2,moderate,30,-0.0020833333333332635,0.004146559729691084,-0.0035671606759962262,-0.0005995059906703007,0.6666666666666666,0.3333333333333333,0.0,Logistic Regression more robust
XLV,Health Care,accuracy,volume_and_range,0.5,stress,30,-0.0027861445783131894,0.005687351378932838,-0.004821337131543612,-0.0007509520250827666,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLV,Health Care,accuracy,volume_and_range,1.0,stress,30,0.008132530120481984,0.008800237290728513,0.004983405649802283,0.011281654591161686,0.13333333333333333,0.8333333333333334,0.03333333333333333,Random Forest more robust
XLV,Health Care,average_precision,all_predictors,0.05,moderate,30,-0.0019438161019514474,0.0036479276972063257,-0.00324921026338453,-0.0006384219405183645,0.6666666666666666,0.3333333333333333,0.0,Logistic Regression more robust
XLV,Health Care,average_precision,all_predictors,0.1,moderate,30,-0.0011867757996820865,0.006917039589750274,-0.0036620066277975897,0.0012884550284334168,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLV,Health Care,average_precision,all_predictors,0.2,moderate,30,0.0019795992009099595,0.010267666972610827,-0.001694638237471863,0.005653836639291782,0.4,0.6,0.0,No clear difference
XLV,Health Care,average_precision,all_predictors,0.5,stress,30,0.00994369585319259,0.012905806920888947,0.005325412158586174,0.014561979547799007,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLV,Health Care,average_precision,all_predictors,1.0,stress,30,0.02289545421854766,0.014590808817453145,0.01767420033912561,0.028116708097969713,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLV,Health Care,average_precision,momentum,0.05,moderate,30,-4.741198740400773e-05,0.0011935575384060572,-0.000474521067214694,0.0003796970924066786,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLV,Health Care,average_precision,momentum,0.1,moderate,30,0.0010357247043497034,0.002166518084092854,0.0002604461647613568,0.00181100324393805,0.3333333333333333,0.6666666666666666,0.0,Random Forest more robust
XLV,Health Care,average_precision,momentum,0.2,moderate,30,0.00452722587250124,0.0034733286214703833,0.003284311187904241,0.005770140557098239,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLV,Health Care,average_precision,momentum,0.5,stress,30,0.013504471697302489,0.008087528830231042,0.010610386673772426,0.01639855672083255,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLV,Health Care,average_precision,momentum,1.0,stress,30,0.024714535043823854,0.011217409233451643,0.020700436702190763,0.028728633385456944,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLV,Health Care,average_precision,returns,0.05,moderate,30,0.00046180925987217926,0.0009460123957381444,0.0001232830717063259,0.0008003354480380326,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLV,Health Care,average_precision,returns,0.1,moderate,30,0.0013785035959913824,0.0015949090132213054,0.0008077727354344345,0.0019492344565483304,0.23333333333333334,0.7666666666666667,0.0,Random Forest more robust
XLV,Health Care,average_precision,returns,0.2,moderate,30,0.002093099270535651,0.002698126736295295,0.00112758701790419,0.0030586115231671118,0.26666666666666666,0.7333333333333333,0.0,Random Forest more robust
XLV,Health Care,average_precision,returns,0.5,stress,30,0.00284432563086555,0.0049318494160806355,0.0010794859829336,0.0046091652787975,0.36666666666666664,0.6333333333333333,0.0,Random Forest more robust
XLV,Health Care,average_precision,returns,1.0,stress,30,0.005991130603677195,0.007760657367441863,0.0032140150308823715,0.008768246176472018,0.3,0.7,0.0,Random Forest more robust
XLV,Health Care,average_precision,volatility,0.05,moderate,30,0.0003387219851702864,0.0032681198553165085,-0.0008307596855494628,0.0015082036558900357,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLV,Health Care,average_precision,volatility,0.1,moderate,30,-0.0001024240599295041,0.004669301787736198,-0.0017733122456651499,0.0015684641258061416,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLV,Health Care,average_precision,volatility,0.2,moderate,30,0.0009558931933902933,0.007013660076123177,-0.001553912831728869,0.0034656992185094554,0.36666666666666664,0.6333333333333333,0.0,No clear difference
XLV,Health Care,average_precision,volatility,0.5,stress,30,0.006889118321722587,0.009398952770180477,0.0035257462682756224,0.010252490375169551,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLV,Health Care,average_precision,volatility,1.0,stress,30,0.023285109548738046,0.008785135363342736,0.020141389233368463,0.02642882986410763,0.0,1.0,0.0,Random Forest more robust
XLV,Health Care,average_precision,volume_and_range,0.05,moderate,30,-0.0007702782252134356,0.001207830490640403,-0.0012024948153860726,-0.00033806163504079855,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLV,Health Care,average_precision,volume_and_range,0.1,moderate,30,-0.0012038245782725826,0.0022139240560865195,-0.0019960671270722362,-0.00041158202947292884,0.6333333333333333,0.36666666666666664,0.0,Logistic Regression more robust
XLV,Health Care,average_precision,volume_and_range,0.2,moderate,30,-0.0022087273819114497,0.0035867400591476474,-0.0034922258282691354,-0.000925228935553764,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLV,Health Care,average_precision,volume_and_range,0.5,stress,30,-0.003998036524144346,0.006339944739035391,-0.006266756612122859,-0.0017293164361658329,0.7,0.3,0.0,Logistic Regression more robust
XLV,Health Care,average_precision,volume_and_range,1.0,stress,30,0.0025743139774535703,0.009020402006388125,-0.0006535954249000048,0.005802223379807145,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLV,Health Care,balanced_accuracy,all_predictors,0.05,moderate,30,0.0024760845899055974,0.006250783489585532,0.00023927044527871904,0.004712898734532476,0.36666666666666664,0.6333333333333333,0.0,Random Forest more robust
XLV,Health Care,balanced_accuracy,all_predictors,0.1,moderate,30,0.00037952641969848044,0.007635128118733673,-0.002352669088348831,0.0031117219277457912,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLV,Health Care,balanced_accuracy,all_predictors,0.2,moderate,30,-0.004750313717315235,0.00779880596932641,-0.007541080591972499,-0.0019595468426579703,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLV,Health Care,balanced_accuracy,all_predictors,0.5,stress,30,-0.004460508405989137,0.015233492098498192,-0.009911743543912926,0.0009907267319346534,0.6333333333333333,0.36666666666666664,0.0,No clear difference
XLV,Health Care,balanced_accuracy,all_predictors,1.0,stress,30,0.01410883163633034,0.01614394341027917,0.008331795680704444,0.019885867591956236,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLV,Health Care,balanced_accuracy,momentum,0.05,moderate,30,0.00039539963021538823,0.0023751504128870227,-0.0004545370294071536,0.00124533628983793,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLV,Health Care,balanced_accuracy,momentum,0.1,moderate,30,0.0013311696716765016,0.004223991103478976,-0.00018036613224019313,0.0028427054755931964,0.36666666666666664,0.6333333333333333,0.0,No clear difference
XLV,Health Care,balanced_accuracy,momentum,0.2,moderate,30,0.002643741118155148,0.0070219710010274135,0.00013096106675404822,0.005156521169556247,0.36666666666666664,0.6,0.03333333333333333,Random Forest more robust
XLV,Health Care,balanced_accuracy,momentum,0.5,stress,30,0.002716430884771277,0.00900365106400222,-0.0005054842698328683,0.005938346039375422,0.3,0.7,0.0,No clear difference
XLV,Health Care,balanced_accuracy,momentum,1.0,stress,30,0.0068697620108427206,0.013041080961061402,0.0022030711226480593,0.011536452899037382,0.3333333333333333,0.6666666666666666,0.0,Random Forest more robust
XLV,Health Care,balanced_accuracy,returns,0.05,moderate,30,0.0003030216325289766,0.0018943618975106355,-0.00037486706645633493,0.0009809103315142882,0.3333333333333333,0.5,0.16666666666666666,No clear difference
XLV,Health Care,balanced_accuracy,returns,0.1,moderate,30,0.0016455682404988034,0.002937230724825712,0.0005944937244370661,0.0026966427565605407,0.23333333333333334,0.7333333333333333,0.03333333333333333,Random Forest more robust
XLV,Health Care,balanced_accuracy,returns,0.2,moderate,30,0.004421404445316317,0.0037693813163156933,0.0030725486644570315,0.005770260226175603,0.13333333333333333,0.8333333333333334,0.03333333333333333,Random Forest more robust
XLV,Health Care,balanced_accuracy,returns,0.5,stress,30,0.005479527645955054,0.005485689139526937,0.0035164989983041154,0.007442556293605992,0.2,0.8,0.0,Random Forest more robust
XLV,Health Care,balanced_accuracy,returns,1.0,stress,30,0.0062958057936535776,0.005240788454877513,0.004420413730498859,0.008171197856808296,0.1,0.9,0.0,Random Forest more robust
XLV,Health Care,balanced_accuracy,volatility,0.05,moderate,30,0.0010447025033346073,0.004388103700857208,-0.0005255602393312371,0.0026149652460004517,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLV,Health Care,balanced_accuracy,volatility,0.1,moderate,30,-0.0008565402396106599,0.006132721679478481,-0.003051106508074863,0.0013380260288535434,0.6333333333333333,0.36666666666666664,0.0,No clear difference
XLV,Health Care,balanced_accuracy,volatility,0.2,moderate,30,-0.003423776570596356,0.007107223419791071,-0.005967063808252094,-0.0008804893329406186,0.6666666666666666,0.3333333333333333,0.0,Logistic Regression more robust
XLV,Health Care,balanced_accuracy,volatility,0.5,stress,30,-0.004616106744275172,0.01072203624235552,-0.008452938137661521,-0.0007792753508888218,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
XLV,Health Care,balanced_accuracy,volatility,1.0,stress,30,0.008640476550567341,0.015650412199499853,0.0030400484705662015,0.014240904630568482,0.3,0.7,0.0,Random Forest more robust
XLV,Health Care,balanced_accuracy,volume_and_range,0.05,moderate,30,0.0003487337538030134,0.0027718752712688603,-0.0006431690731379281,0.001340636580743955,0.43333333333333335,0.5333333333333333,0.03333333333333333,No clear difference
XLV,Health Care,balanced_accuracy,volume_and_range,0.1,moderate,30,0.0011934883049181343,0.0035666816390806932,-8.283232800234243e-05,0.002469808937838611,0.3333333333333333,0.6333333333333333,0.03333333333333333,No clear difference
XLV,Health Care,balanced_accuracy,volume_and_range,0.2,moderate,30,-0.0005856737803175834,0.006403724219776566,-0.0028772170623639296,0.001705869501728763,0.6,0.4,0.0,No clear difference
XLV,Health Care,balanced_accuracy,volume_and_range,0.5,stress,30,-0.0029387239573754166,0.009604640694559649,-0.006375700489268455,0.0004982525745176217,0.6666666666666666,0.3333333333333333,0.0,No clear difference
XLV,Health Care,balanced_accuracy,volume_and_range,1.0,stress,30,0.0019808131716308507,0.01218636347695497,-0.0023800209929555616,0.006341647336217263,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLV,Health Care,f1_score,all_predictors,0.05,moderate,30,0.0026113468032609283,0.011182825384400496,-0.0013903758669283925,0.006613069473450249,0.5,0.5,0.0,No clear difference
XLV,Health Care,f1_score,all_predictors,0.1,moderate,30,-0.0008080174233969599,0.013290506099057613,-0.005563963950924671,0.003947929104130751,0.6,0.4,0.0,No clear difference
XLV,Health Care,f1_score,all_predictors,0.2,moderate,30,-0.008561690976697537,0.013082882200921075,-0.013243340246467377,-0.003880041706927697,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLV,Health Care,f1_score,all_predictors,0.5,stress,30,-0.008944817391402175,0.022786232879698436,-0.01709876610726964,-0.0007908686755347099,0.6333333333333333,0.36666666666666664,0.0,Logistic Regression more robust
XLV,Health Care,f1_score,all_predictors,1.0,stress,30,0.005688302894653367,0.020054123416866465,-0.001487973006068055,0.012864578795374788,0.3,0.7,0.0,No clear difference
XLV,Health Care,f1_score,momentum,0.05,moderate,30,-0.0015445392631513602,0.004124645875632037,-0.003020524833850179,-6.855369245254133e-05,0.6,0.4,0.0,Logistic Regression more robust
XLV,Health Care,f1_score,momentum,0.1,moderate,30,-0.00028547540135934527,0.006947773599068126,-0.00277170425346301,0.002200753450744319,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLV,Health Care,f1_score,momentum,0.2,moderate,30,0.0016745664767810183,0.011309716280612336,-0.0023725635174571876,0.005721696471019224,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLV,Health Care,f1_score,momentum,0.5,stress,30,0.0028970403903045166,0.01478170706341328,-0.0023925255491112182,0.008186606329720252,0.36666666666666664,0.6333333333333333,0.0,No clear difference
XLV,Health Care,f1_score,momentum,1.0,stress,30,0.01194367680854839,0.02085485536919357,0.004480862658661226,0.019406490958435555,0.26666666666666666,0.7333333333333333,0.0,Random Forest more robust
XLV,Health Care,f1_score,returns,0.05,moderate,30,-0.0004898634276656333,0.0033751240787737546,-0.0016976360679834758,0.0007179092126522093,0.4666666666666667,0.36666666666666664,0.16666666666666666,No clear difference
XLV,Health Care,f1_score,returns,0.1,moderate,30,0.0016546862774850066,0.005434283434747721,-0.0002899470749591405,0.0035993196299291537,0.3,0.6666666666666666,0.03333333333333333,No clear difference
XLV,Health Care,f1_score,returns,0.2,moderate,30,0.005804273815895097,0.006753182022279645,0.0033876786652483645,0.008220868966541828,0.2,0.8,0.0,Random Forest more robust
XLV,Health Care,f1_score,returns,0.5,stress,30,0.006484103760830962,0.00948304613699863,0.0030906392825413302,0.009877568239120595,0.3,0.7,0.0,Random Forest more robust
XLV,Health Care,f1_score,returns,1.0,stress,30,0.006966553258369049,0.008789866747979082,0.0038211398387516713,0.010111966677986426,0.26666666666666666,0.7333333333333333,0.0,Random Forest more robust
XLV,Health Care,f1_score,volatility,0.05,moderate,30,-0.0006495741447558531,0.008473031677731432,-0.003681609590584094,0.0023824613010723877,0.6,0.4,0.0,No clear difference
XLV,Health Care,f1_score,volatility,0.1,moderate,30,-0.0031337116672099244,0.010168032374514075,-0.006772295322559853,0.0005048719881400039,0.6333333333333333,0.36666666666666664,0.0,No clear difference
XLV,Health Care,f1_score,volatility,0.2,moderate,30,-0.006460779971023445,0.01174348261231666,-0.010663131253574657,-0.0022584286884722313,0.7,0.3,0.0,Logistic Regression more robust
XLV,Health Care,f1_score,volatility,0.5,stress,30,-0.005902602060892216,0.0166147601697513,-0.011848117630132833,4.2913508348401894e-05,0.7,0.3,0.0,No clear difference
XLV,Health Care,f1_score,volatility,1.0,stress,30,0.007804458333565193,0.021728492772651015,2.9017053881491388e-05,0.015579899613248894,0.36666666666666664,0.6333333333333333,0.0,Random Forest more robust
XLV,Health Care,f1_score,volume_and_range,0.05,moderate,30,-0.0008548670873657286,0.0049873771364881605,-0.0026395770748532527,0.0009298429001217952,0.5,0.4666666666666667,0.03333333333333333,No clear difference
XLV,Health Care,f1_score,volume_and_range,0.1,moderate,30,0.0007398159346523242,0.006006812846652752,-0.0014096944366323834,0.002889326305937032,0.3333333333333333,0.6666666666666666,0.0,No clear difference
XLV,Health Care,f1_score,volume_and_range,0.2,moderate,30,-0.001666895004489319,0.010218290843809315,-0.005323463422100521,0.001989673413121883,0.6,0.4,0.0,No clear difference
XLV,Health Care,f1_score,volume_and_range,0.5,stress,30,-0.005988806322506951,0.014831505877335827,-0.011296192538621307,-0.0006814201063925938,0.6666666666666666,0.3333333333333333,0.0,Logistic Regression more robust
XLV,Health Care,f1_score,volume_and_range,1.0,stress,30,0.004318148524009066,0.01828250370067643,-0.002224161403218609,0.010860458451236742,0.36666666666666664,0.6333333333333333,0.0,No clear difference
XLV,Health Care,precision,all_predictors,0.05,moderate,30,-0.004932439017319047,0.013303593287938483,-0.009693068735242154,-0.00017180929939593793,0.6,0.4,0.0,Logistic Regression more robust
XLV,Health Care,precision,all_predictors,0.1,moderate,30,-0.008762687378576002,0.016109883613337487,-0.014527535192397082,-0.002997839564754922,0.7,0.3,0.0,Logistic Regression more robust
XLV,Health Care,precision,all_predictors,0.2,moderate,30,-0.017848475965654788,0.017231681287431255,-0.02401475392163375,-0.011682198009675826,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLV,Health Care,precision,all_predictors,0.5,stress,30,-0.031190070220096358,0.02282191266157894,-0.03935678678193393,-0.023023353658258784,0.9666666666666667,0.03333333333333333,0.0,Logistic Regression more robust
XLV,Health Care,precision,all_predictors,1.0,stress,30,-0.062170362690103724,0.016732970524748352,-0.06815817929161322,-0.05618254608859422,1.0,0.0,0.0,Logistic Regression more robust
XLV,Health Care,precision,momentum,0.05,moderate,30,-0.009349155393889672,0.006159982789089487,-0.011553476925142567,-0.007144833862636778,0.9333333333333333,0.06666666666666667,0.0,Logistic Regression more robust
XLV,Health Care,precision,momentum,0.1,moderate,30,-0.010925271018423442,0.007862908061876256,-0.013738976532301625,-0.00811156550454526,0.9333333333333333,0.06666666666666667,0.0,Logistic Regression more robust
XLV,Health Care,precision,momentum,0.2,moderate,30,-0.010162018252545313,0.011661903802504552,-0.014335176932922161,-0.005988859572168464,0.8333333333333334,0.16666666666666666,0.0,Logistic Regression more robust
XLV,Health Care,precision,momentum,0.5,stress,30,-0.007769442117172885,0.016197694065663338,-0.013565712497802716,-0.0019731717365430532,0.6333333333333333,0.36666666666666664,0.0,Logistic Regression more robust
XLV,Health Care,precision,momentum,1.0,stress,30,0.004133531164845399,0.02219743520993567,-0.0038097190108721778,0.012076781340562975,0.4,0.6,0.0,No clear difference
XLV,Health Care,precision,returns,0.05,moderate,30,-0.003339684137054456,0.005349979462423958,-0.005254149700443646,-0.0014252185736652663,0.7,0.13333333333333333,0.16666666666666666,Logistic Regression more robust
XLV,Health Care,precision,returns,0.1,moderate,30,-0.0022835019968248235,0.00793153615847781,-0.005121765759673385,0.0005547617660237388,0.5666666666666667,0.4,0.03333333333333333,No clear difference
XLV,Health Care,precision,returns,0.2,moderate,30,-0.0013608460021945134,0.0090673819597158,-0.0046055669649376525,0.0018838749605486252,0.6,0.4,0.0,No clear difference
XLV,Health Care,precision,returns,0.5,stress,30,-0.006321010593755507,0.012351249093199401,-0.010740848318339727,-0.0019011728691712875,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLV,Health Care,precision,returns,1.0,stress,30,-0.010974256938324234,0.013036569811879067,-0.01563933353251617,-0.006309180344132298,0.8333333333333334,0.16666666666666666,0.0,Logistic Regression more robust
XLV,Health Care,precision,volatility,0.05,moderate,30,-0.01009788688935643,0.012480827207195193,-0.014564093546523701,-0.005631680232189156,0.8,0.2,0.0,Logistic Regression more robust
XLV,Health Care,precision,volatility,0.1,moderate,30,-0.009798818827697455,0.01378477397728864,-0.01473163684391197,-0.00486600081148294,0.8,0.2,0.0,Logistic Regression more robust
XLV,Health Care,precision,volatility,0.2,moderate,30,-0.011559508426983778,0.014392939841055427,-0.016709955802560884,-0.006409061051406671,0.8,0.2,0.0,Logistic Regression more robust
XLV,Health Care,precision,volatility,0.5,stress,30,-0.009296416035859255,0.01876942892404781,-0.016012969916477313,-0.0025798621552411962,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
XLV,Health Care,precision,volatility,1.0,stress,30,-0.023350948235565428,0.019845435834318803,-0.0304525462439509,-0.016249350227179955,0.9,0.1,0.0,Logistic Regression more robust
XLV,Health Care,precision,volume_and_range,0.05,moderate,30,-0.005742336086530414,0.006840138142996778,-0.008190048085346024,-0.0032946240877148028,0.8,0.16666666666666666,0.03333333333333333,Logistic Regression more robust
XLV,Health Care,precision,volume_and_range,0.1,moderate,30,-0.004765312700974216,0.008628892809918166,-0.00785312233665461,-0.0016775030652938223,0.6666666666666666,0.3333333333333333,0.0,Logistic Regression more robust
XLV,Health Care,precision,volume_and_range,0.2,moderate,30,-0.007174175798455426,0.012039947981550727,-0.011482615850902388,-0.0028657357460084637,0.6666666666666666,0.3333333333333333,0.0,Logistic Regression more robust
XLV,Health Care,precision,volume_and_range,0.5,stress,30,-0.016644498584494613,0.016756798918677415,-0.02264084206726197,-0.010648155101727255,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLV,Health Care,precision,volume_and_range,1.0,stress,30,-0.00768138757310775,0.01941350206912172,-0.014628420068682788,-0.0007343550775327111,0.6333333333333333,0.36666666666666664,0.0,Logistic Regression more robust
XLV,Health Care,recall,all_predictors,0.05,moderate,30,0.007692307692307683,0.010900609586840325,0.003791574648278267,0.0115930407363371,0.2,0.7,0.1,Random Forest more robust
XLV,Health Care,recall,all_predictors,0.1,moderate,30,0.0034690799396681665,0.013321789603990289,-0.0012980612463281195,0.008236221125664453,0.3333333333333333,0.5666666666666667,0.1,No clear difference
XLV,Health Care,recall,all_predictors,0.2,moderate,30,-0.00859728506787328,0.01412770544782372,-0.013652819534786908,-0.0035417506009596516,0.6333333333333333,0.3,0.06666666666666667,Logistic Regression more robust
XLV,Health Care,recall,all_predictors,0.5,stress,30,-0.021116138763197533,0.027825696826170906,-0.03107343649212676,-0.011158841034268308,0.7,0.23333333333333334,0.06666666666666667,Logistic Regression more robust
XLV,Health Care,recall,all_predictors,1.0,stress,30,0.001809954751131201,0.03100057131354509,-0.009283457222133251,0.012903366724395654,0.43333333333333335,0.5333333333333333,0.03333333333333333,No clear difference
XLV,Health Care,recall,momentum,0.05,moderate,30,0.00437405731523374,0.004522285620425435,0.002755778189318746,0.005992336441148734,0.03333333333333333,0.6333333333333333,0.3333333333333333,Random Forest more robust
XLV,Health Care,recall,momentum,0.1,moderate,30,0.00693815987933632,0.008123386271224511,0.004031243435339057,0.009845076323333583,0.16666666666666666,0.7666666666666667,0.06666666666666667,Random Forest more robust
XLV,Health Care,recall,momentum,0.2,moderate,30,0.00995475113122168,0.013253601713179856,0.005212010668576503,0.014697491593866858,0.16666666666666666,0.7666666666666667,0.06666666666666667,Random Forest more robust
XLV,Health Care,recall,momentum,0.5,stress,30,0.0070889894419306305,0.01708348433428522,0.0009757430845568583,0.013202235799304404,0.3,0.6666666666666666,0.03333333333333333,Random Forest more robust
XLV,Health Care,recall,momentum,1.0,stress,30,0.00482654600301658,0.02266911902853289,-0.003285494059438833,0.012938586065471994,0.5,0.43333333333333335,0.06666666666666667,No clear difference
XLV,Health Care,recall,returns,0.05,moderate,30,0.0021116138763197334,0.00330451015086069,0.000929110105580683,0.0032941176470587838,0.06666666666666667,0.4666666666666667,0.4666666666666667,Random Forest more robust
XLV,Health Care,recall,returns,0.1,moderate,30,0.004977375565610814,0.004949638313580881,0.0032061702424619636,0.006748580888759665,0.06666666666666667,0.7666666666666667,0.16666666666666666,Random Forest more robust
XLV,Health Care,recall,returns,0.2,moderate,30,0.011161387631975819,0.0071033054548859656,0.008619502420055334,0.013703272843896304,0.06666666666666667,0.9,0.03333333333333333,Random Forest more robust
XLV,Health Care,recall,returns,0.5,stress,30,0.01583710407239815,0.0099242073866972,0.012285772068376563,0.01938843607641974,0.0,0.9333333333333333,0.06666666666666667,Random Forest more robust
XLV,Health Care,recall,returns,1.0,stress,30,0.019457013574660613,0.010023310346716255,0.01587021803184995,0.023043809117471274,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLV,Health Care,recall,volatility,0.05,moderate,30,0.006485671191553513,0.006688660586998956,0.004092164739996731,0.008879177643110294,0.1,0.7333333333333333,0.16666666666666666,Random Forest more robust
XLV,Health Care,recall,volatility,0.1,moderate,30,0.0018099547511312064,0.012268806799221816,-0.0025803813774384022,0.0062002908797008155,0.36666666666666664,0.43333333333333335,0.2,No clear difference
XLV,Health Care,recall,volatility,0.2,moderate,30,-0.00678733031674204,0.013845021813302213,-0.011741707744189218,-0.0018329528892948622,0.5333333333333333,0.36666666666666664,0.1,Logistic Regression more robust
XLV,Health Care,recall,volatility,0.5,stress,30,-0.026696832579185467,0.020248116940987663,-0.033942528170965346,-0.019451136987405592,0.9,0.06666666666666667,0.03333333333333333,Logistic Regression more robust
XLV,Health Care,recall,volatility,1.0,stress,30,-0.03499245852187024,0.029824352255973116,-0.045664965911006924,-0.02431995113273355,0.8333333333333334,0.16666666666666666,0.0,Logistic Regression more robust
XLV,Health Care,recall,volume_and_range,0.05,moderate,30,0.0027149321266968065,0.0043822099376606164,0.0011467784401045218,0.004283085813289091,0.06666666666666667,0.5333333333333333,0.4,Random Forest more robust
XLV,Health Care,recall,volume_and_range,0.1,moderate,30,0.0045248868778280295,0.006826226510915016,0.002082153092618309,0.0069676206630377505,0.23333333333333334,0.7,0.06666666666666667,Random Forest more robust
XLV,Health Care,recall,volume_and_range,0.2,moderate,30,0.0016591251885369706,0.012376710590363514,-0.002769823815792412,0.006088074192866354,0.43333333333333335,0.43333333333333335,0.13333333333333333,No clear difference
XLV,Health Care,recall,volume_and_range,0.5,stress,30,-0.0031674208144796324,0.018756602337745322,-0.0098793847601373,0.003544543131178035,0.6,0.36666666666666664,0.03333333333333333,No clear difference
XLV,Health Care,recall,volume_and_range,1.0,stress,30,-0.007239819004524866,0.021962544588205363,-0.015099014650757948,0.0006193766417082157,0.5333333333333333,0.43333333333333335,0.03333333333333333,No clear difference
XLV,Health Care,roc_auc,all_predictors,0.05,moderate,30,0.0007634128628867856,0.0018764738840045842,9.192530732553869e-05,0.0014349004184480325,0.36666666666666664,0.6333333333333333,0.0,Random Forest more robust
XLV,Health Care,roc_auc,all_predictors,0.1,moderate,30,0.0018263048392173316,0.004422932311931507,0.0002435788381426017,0.0034090308402920616,0.3,0.7,0.0,Random Forest more robust
XLV,Health Care,roc_auc,all_predictors,0.2,moderate,30,0.002242959583944747,0.00781416163663714,-0.0005533022456886507,0.005039221413578144,0.4,0.6,0.0,No clear difference
XLV,Health Care,roc_auc,all_predictors,0.5,stress,30,-0.002191865558675663,0.011260164633285078,-0.00622126372364545,0.001837532606294125,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLV,Health Care,roc_auc,all_predictors,1.0,stress,30,0.0035884355826967416,0.00983371920873147,6.948435729794327e-05,0.00710738680809554,0.3,0.7,0.0,Random Forest more robust
XLV,Health Care,roc_auc,momentum,0.05,moderate,30,-0.00039008585158749445,0.0008708844723082553,-0.0007017278576241146,-7.844384555087425e-05,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
XLV,Health Care,roc_auc,momentum,0.1,moderate,30,0.00044254238419708715,0.0014811967895502131,-8.749707971362374e-05,0.0009725818481077981,0.3333333333333333,0.6666666666666666,0.0,No clear difference
XLV,Health Care,roc_auc,momentum,0.2,moderate,30,0.0019201815949782843,0.002758403897449643,0.0009330994372473045,0.002907263752709264,0.2,0.8,0.0,Random Forest more robust
